species,bone,bone_group,specimen,view,pca_x,pca_y
homo_naledi,sacrum,sacro,000006552,18,-3.8822946591500833,-2.4281554883115692
homo_naledi,sacrum,sacro,000006552,19,-3.9163592679511092,-3.787958130590643
homo_naledi,sacrum,sacro,000006552,20,-3.357454276773448,-2.242104920116848
homo_naledi,sacrum,sacro,000006552,21,-3.344748044123046,-2.9885902477961412
homo_naledi,sacrum,sacro,000006552,22,-3.7128690547255823,-2.493464972101248
homo_naledi,sacrum,sacro,000006552,23,-4.430662109556534,-2.526267443600107
homo_naledi,ulna,hueso_largo,000026237,0,-7.002580234655813,0.3562616133145509
homo_naledi,ulna,hueso_largo,000026237,1,-7.2721801052657655,0.2110704882253434
homo_naledi,ulna,hueso_largo,000026237,2,-7.407153669766285,0.14208949748380095
homo_naledi,ulna,hueso_largo,000026237,3,-5.896070046834161,-1.551130232725086
homo_naledi,ulna,hueso_largo,000026237,4,-7.621447782063202,0.09222930786116004
homo_naledi,ulna,hueso_largo,000026237,5,-7.051424848084984,-0.477130340414277
homo_naledi,ulna,hueso_largo,000026237,6,-7.361628758433279,-0.8763410554819204
homo_naledi,ulna,hueso_largo,000026237,7,-7.077599227856962,-0.2805193546210374
homo_naledi,ulna,hueso_largo,000026237,8,-6.182093573061688,-2.618285026652883
homo_naledi,ulna,hueso_largo,000026237,9,-8.031882770127632,-0.831565057225262
homo_naledi,ulna,hueso_largo,000026237,10,-7.81943133617866,-0.5774024427853539
homo_naledi,ulna,hueso_largo,000026237,11,-6.363372827354533,-0.5046191852716616
homo_naledi,ulna,hueso_largo,000026237,12,-7.200676587664893,-1.1640100147978139
homo_naledi,ulna,hueso_largo,000026237,13,-7.656040021546259,-0.8081342844779223
homo_naledi,ulna,hueso_largo,000026237,14,-7.634385543549756,-0.42827072977119873
homo_naledi,ulna,hueso_largo,000026237,15,-7.369270225105194,-1.91533006182804
homo_naledi,ulna,hueso_largo,000026237,16,-6.831278128629972,-0.052450932633831104
homo_naledi,ulna,hueso_largo,000026237,17,-7.843704867989229,-2.3028086615145167
homo_naledi,ulna,hueso_largo,000026237,18,-7.830613025544095,-0.8087960677460471
homo_naledi,ulna,hueso_largo,000026237,19,-7.533058313747022,-0.017012904509140937
homo_naledi,ulna,hueso_largo,000026237,20,-6.935139800423319,-1.5203916490830547
homo_naledi,ulna,hueso_largo,000026237,21,-7.401725388833236,0.26034282761113464
homo_naledi,ulna,hueso_largo,000026237,22,-7.3204908247808556,0.11063302956146764
homo_naledi,ulna,hueso_largo,000026237,23,-7.571646854663049,-0.15941630848967667
homo_naledi,vertebra,vertebra,000006548,0,-1.914697276752397,-5.068995371274306
homo_naledi,vertebra,vertebra,000006548,1,-2.3048808172240984,-4.56930333694242
homo_naledi,vertebra,vertebra,000006548,2,-1.4071687237731931,-5.523238188171623
homo_naledi,vertebra,vertebra,000006548,3,-1.4840004178053634,-4.413418963581196
homo_naledi,vertebra,vertebra,000006548,4,-1.876486225032547,-4.131948221260778
homo_naledi,vertebra,vertebra,000006548,5,-2.000780275637682,-3.9773146203885044
homo_naledi,vertebra,vertebra,000006548,6,-1.8049665444480247,-4.519979747352346
homo_naledi,vertebra,vertebra,000006548,7,-2.122603569381478,-2.946868533704726
homo_naledi,vertebra,vertebra,000006548,8,-2.196624838720597,-2.8786529291655474
homo_naledi,vertebra,vertebra,000006548,9,-3.0399891679811324,-2.6758389278655104
homo_naledi,vertebra,vertebra,000006548,10,-1.1871299687785588,-2.538694779973868
homo_naledi,vertebra,vertebra,000006548,11,-2.015371158308603,-2.641829317998647
homo_naledi,vertebra,vertebra,000006548,12,-2.5404226053513566,-3.5450070696784373
homo_naledi,vertebra,vertebra,000006548,13,-3.2030290404319497,-1.5774496955375092
homo_naledi,vertebra,vertebra,000006548,14,-2.9934307560865956,-3.4179503202069177
homo_naledi,vertebra,vertebra,000006548,15,-1.6667925182240242,-2.5316096555389542
homo_naledi,vertebra,vertebra,000006548,16,-0.8162643520078483,-2.269885491856594
homo_naledi,vertebra,vertebra,000006548,17,-2.0695147028105945,-2.437981551982503
homo_naledi,vertebra,vertebra,000006548,18,-0.2506092901181102,-2.0446763316570635
homo_naledi,vertebra,vertebra,000006548,19,-0.10371132474175335,-3.0319124349709403
homo_naledi,vertebra,vertebra,000006548,20,-0.26168925085007844,-3.179758492121091
homo_naledi,vertebra,vertebra,000006548,21,-0.041479805972129066,-3.0170407687605922
homo_naledi,vertebra,vertebra,000006548,22,0.4349783251174908,-3.5521945036789586
homo_naledi,vertebra,vertebra,000006548,23,-0.2301438119776025,-4.52778073692633
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,0,-4.165138339259038,-4.2907370289789935
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,1,-4.118610615930214,-0.5212953960171178
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,2,-6.024000420815531,-0.17906016103621802
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,3,-6.178130298529433,-1.0960004882458163
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,4,-5.012205334567023,0.16084707833769146
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,5,-5.577170971943014,0.8600516262017307
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,6,-5.869154724415108,0.5055600677159718
homo_sapiens,clavicle,hueso_largo,sketchfab_b58db46ed8564fedade966310a3e95ae,7,-6.399674364054471,-0.3273716459944401
